
---------- Begin Simulation Statistics ----------
final_tick                                  325699500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 428413                       # Simulator instruction rate (inst/s)
host_mem_usage                                1170812                       # Number of bytes of host memory used
host_op_rate                                   852361                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                     2.60                       # Real time elapsed on the host
host_tick_rate                              125062137                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     1115694                       # Number of instructions simulated
sim_ops                                       2219797                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.000326                       # Number of seconds simulated
sim_ticks                                   325699500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                   1207358                       # number of cc regfile reads
system.cpu.cc_regfile_writes                   742859                       # number of cc regfile writes
system.cpu.committedInsts                     1115694                       # Number of Instructions Simulated
system.cpu.committedOps                       2219797                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.583852                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.583852                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           32939                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                 4708                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                   252131                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     3.513387                       # Inst execution rate
system.cpu.iew.exec_refs                       575299                       # number of memory reference insts executed
system.cpu.iew.exec_stores                     222730                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                   14316                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                361305                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 50                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                50                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts               230601                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts             2343637                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                352569                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts              6800                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts               2288620                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                      2                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                   201                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                   4091                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                   203                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            103                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect         2957                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect           1751                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                   2884718                       # num instructions consuming a value
system.cpu.iew.wb_count                       2284632                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.596557                       # average fanout of values written-back
system.cpu.iew.wb_producers                   1720899                       # num instructions producing a value
system.cpu.iew.wb_rate                       3.507264                       # insts written-back per cycle
system.cpu.iew.wb_sent                        2287320                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                  3408113                       # number of integer regfile reads
system.cpu.int_regfile_writes                 1803309                       # number of integer regfile writes
system.cpu.ipc                               1.712763                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.712763                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     74.82% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     74.82% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     74.82% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     74.82% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     74.82% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     74.82% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     74.82% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead               354808     15.46%     90.27% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite              223291      9.73%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total                2295420                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                       26016                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.011334                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                   20473     78.69%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     78.69% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                   5501     21.14%     99.84% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                    42      0.16%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses                2310759                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads            5235535                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses      2284632                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes           2467557                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                    2343503                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                   2295420                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 134                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined          123818                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued               218                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            132                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined       189958                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples        618461                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         3.711503                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.119652                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0               64388     10.41%     10.41% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1               35276      5.70%     16.11% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2               79978     12.93%     29.05% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3               97631     15.79%     44.83% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4              113492     18.35%     63.18% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5               91781     14.84%     78.02% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6               74399     12.03%     90.05% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7               44100      7.13%     97.18% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               17416      2.82%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total          618461                       # Number of insts issued each cycle
system.cpu.iq.rate                           3.523826                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads             58344                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores            28967                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads               361305                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores              230601                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                 1047034                       # number of misc regfile reads
system.cpu.misc_regfile_writes                      4                       # number of misc regfile writes
system.cpu.numCycles                           651400                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             294                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                   138                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests           622                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests           86                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests          710                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops              0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           500                       # Clock period in ticks
system.cpu.branchPred.lookups                  267703                       # Number of BP lookups
system.cpu.branchPred.condPredicted            192045                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect              3966                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups               127768                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                  126687                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.153935                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                   29032                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                146                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups            6402                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits               6166                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses              236                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted           90                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts          123579                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls               2                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts              3857                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples       600265                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     3.698028                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     3.044150                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0          106860     17.80%     17.80% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1           91963     15.32%     33.12% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2           55783      9.29%     42.42% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3           97684     16.27%     58.69% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4           37278      6.21%     64.90% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5           22534      3.75%     68.65% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6           16498      2.75%     71.40% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7           10874      1.81%     73.21% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8          160791     26.79%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total       600265                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted              1115694                       # Number of instructions committed
system.cpu.commit.opsCommitted                2219797                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                      562770                       # Number of memory references committed
system.cpu.commit.loads                        343670                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                           0                       # Number of memory barriers committed
system.cpu.commit.branches                     247447                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                          0                       # Number of committed floating point instructions.
system.cpu.commit.integer                     2210437                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                 26463                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass         8883      0.40%      0.40% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu      1647218     74.21%     74.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult          905      0.04%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv           21      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     74.65% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     74.65% # Class of committed instruction
